"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-17",,,,,"0.07",",,N",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-20",,,,,"0.05",",,N","0.5",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-24",,,,,"0.05",",,N",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-25",,,,,"0.22",",,N",,,,,,,,,,,,
"US1NJBG0015","NORTH ARLINGTON 0.7 WNW, NJ US","40.791492","-74.13979","17.7","2024-01-26",,,,,"0.25",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-01-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-01-13","    3",",,N","0.25",",,N",,,,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-01-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-01-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-02-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-03-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-03-18",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-04-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-25",,,,,"0.05",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-26",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-05-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-06-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-06-13",,,,,"0.36",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-06-27","    3",",,N","0.50",",,N",,,,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-07-03",,,,,"0.04",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-07-15","    2",",,N","0.63",",,N",,,,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-08-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-08-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-08-09",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-08-21","    4",",,N","0.25",",,N",,,,,,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-12-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-12-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-12-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-12-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2023-12-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2024-01-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NYQN0026","JACKSON HEIGHTS 0.3 WSW, NY US","40.754411","-73.888164","18.0","2024-01-21",,,,,"0.00",",,N","0.0",",,N","0.9",",,N",,,,,,,,
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-17",,,,,"0.00",",,H",,,,,,,"73",",,H","52",",,H","52",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-18",,,,,"0.01",",,H",,,,,,,"68",",,H","48",",,H","50",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-19",,,,,"0.00",",,H",,,,,,,"56",",,H","43",",,H","45",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-20",,,,,"0.00",",,H",,,,,,,"64",",,H","43",",,H","45",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-21",,,,,"0.00",",,H",,,,,,,"65",",,H","45",",,H","53",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-22",,,,,"0.00",",,H",,,,,,,"72",",,H","50",",,H","51",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-23",,,,,"1.98",",,H",,,,,,,"68",",,H","51",",,H","55",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-24",,,,,"0.09",",,H",,,,,,,"68",",,H","43",",,H","46",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-25",,,,,"0.00",",,H",,,,,,,"61",",,H","43",",,H","47",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-26",,,,,"0.00",",,H",,,,,,,"60",",,H","39",",,H","47",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-27",,,,,"0.01",",,H",,,,,,,"58",",,H","45",",,H","50",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-28",,,,,"0.00",",,H",,,,,,,"63",",,H","46",",,H","50",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-04-29",,,,,"1.57",",,H",,,,,,,"54",",,H","47",",,H","49",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-01",,,,,"2.18",",,H",,,,,,,"59",",,H","48",",,H","51",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-02",,,,,"0.00",",,H",,,,,,,"62",",,H","46",",,H","48",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-03",,,,,"0.06",",,H",,,,,,,"57",",,H","45",",,H","47",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-04",,,,,"0.12",",,H",,,,,,,"56",",,H","45",",,H","48",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-05",,,,,"0.12",",,H",,,,,,,"56",",,H","44",",,H","50",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-06",,,,,"0.00",",,H",,,,,,,"66",",,H","43",",,H","53",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-07",,,,,"0.00",",,H",,,,,,,"74",",,H","49",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-08",,,,,"0.00",",,H",,,,,,,"78",",,H","57",",,H","62",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-09",,,,,"0.00",",,H",,,,,,,"76",",,H","52",",,H","58",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-10",,,,,"0.00",",,H",,,,,,,"70",",,H","45",",,H","52",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-11",,,,,"0.00",",,H",,,,,,,"76",",,H","48",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-12",,,,,"0.00",",,H",,,,,,,"82",",,H","56",",,H","66",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-13",,,,,"0.00",",,H",,,,,,,"86",",,H","66",",,H","68",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-14",,,,,"0.00",",,H",,,,,,,"82",",,H","56",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-15",,,,,"0.00",",,H",,,,,,,"75",",,H","45",",,H","56",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-16",,,,,"0.00",",,H",,,,,,,"75",",,H","50",",,H","62",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-17",,,,,"0.00",",,H",,,,,,,"79",",,H","54",",,H","54",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-18",,,,,"0.00",",,H",,,,,,,"64",",,H","40",",,H","48",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-19",,,,,"0.00",",,H",,,,,,,"63",",,H","46",",,H","56",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-20",,,,,"0.01",",,H",,,,,,,"71",",,H","54",",,H","58",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-21",,,,,"0.62",",,H",,,,,,,"66",",,H","54",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-22",,,,,"0.00",",,H",,,,,,,"71",",,H","52",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-23",,,,,"0.00",",,H",,,,,,,"75",",,H","55",",,H","58",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-24",,,,,"0.00",",,H",,,,,,,"70",",,H","48",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-25",,,,,"0.09",",,H",,,,,,,"79",",,H","48",",,H","52",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-26",,,,,"0.00",",,H",,,,,,,"69",",,H","46",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-27",,,,,"0.00",",,H",,,,,,,"74",",,H","48",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-28",,,,,"0.00",",,H",,,,,,,"79",",,H","52",",,H","62",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-29",,,,,"0.00",",,H",,,,,,,"79",",,H","55",",,H","66",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-30",,,,,"0.00",",,H",,,,,,,"79",",,H","52",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-05-31",,,,,"0.00",",,H",,,,,,,"72",",,H","48",",,H","57",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-01",,,,,"0.00",",,H",,,,,,,"80",",,H","53",",,H","63",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-02",,,,,"0.00",",,H",,,,,,,"89",",,H","60",",,H","73",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-03",,,,,"0.01",",,H",,,,,,,"93",",,H","65",",,H","66",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-04",,,,,"0.00",",,H",,,,,,,"67",",,H","46",",,H","52",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-05",,,,,"0.00",",,H",,,,,,,"70",",,H","51",",,H","59",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-06",,,,,"0.00",",,H",,,,,,,"77",",,H","55",",,H","64",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-07",,,,,"0.01",",,H",,,,,,,"81",",,H","53",",,H","58",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-08",,,,,"0.00",",,H",,,,,,,"69",",,H","46",",,H","56",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-09",,,,,"0.00",",,H",,,,,,,"73",",,H","54",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-10",,,,,"0.00",",,H",,,,,,,"74",",,H","54",",,H","61",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-11",,,,,"0.11",",,H",,,,,,,"79",",,H","58",",,H","66",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-12",,,,,"0.00",",,H",,,,,,,"84",",,H","66",",,H","70",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-13",,,,,"0.24",",,H",,,,,,,"86",",,H","63",",,H","64",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-14",,,,,"0.00",",,H",,,,,,,"81",",,H","57",",,H","69",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-15",,,,,"0.29",",,H",,,,,,,"77",",,H","58",",,H","64",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-16",,,,,"0.00",",,H",,,,,,,"79",",,H","58",",,H","68",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-17",,,,,"0.30",",,H",,,,,,,"81",",,H","60",",,H","64",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-18",,,,,"0.02",",,H",,,,,,,"80",",,H","59",",,H","67",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-19",,,,,"0.00",",,H",,,,,,,"82",",,H","63",",,H","67",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-20",,,,,"0.00",",,H",,,,,,,"82",",,H","63",",,H","65",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-21",,,,,"0.00",",,H",,,,,,,"79",",,H","60",",,H","61",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-22",,,,,"0.01",",,H",,,,,,,"74",",,H","59",",,H","60",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-23",,,,,"0.00",",,H",,,,,,,"71",",,H","59",",,H","67",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-24",,,,,"0.16",",,H",,,,,,,"71",",,H","66",",,H","69",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-25",,,,,"0.04",",,H",,,,,,,"83",",,H","65",",,H","75",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-26",,,,,"0.09",",,H",,,,,,,"85",",,H","66",",,H","72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-27",,,,,"0.86",",,H",,,,,,,"83",",,H","65",",,H","68",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-28",,,,,"0.21",",,H",,,,,,,"81",",,H","64",",,H","68",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-29",,,,,"0.00",",,H",,,,,,,"85",",,H","62",",,H","71",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-06-30",,,,,"0.00",",,H",,,,,,,"85",",,H","65",",,H","70",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-01",,,,,"0.00",",,H",,,,,,,"85",",,H","63",",,H","70",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-02",,,,,"0.00",",,H",,,,,,,"83",",,H","71",",,H","74",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-03",,,,,"0.26",",,H",,,,,,,"89",",,H","71",",,H","75",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-04",,,,,"0.04",",,H",,,,,,,"90",",,H","73",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-05",,,,,"0.04",",,H",,,,,,,"83",",,H","69",",,H","76",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-06",,,,,"0.00",",,H",,,,,,,"94",",,H","73",",,H","80",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-07",,,,,"0.00",",,H",,,,,,,"92",",,H","72",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-08",,,,,"0.00",",,H",,,,,,,"90",",,H","75",",,H","79",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-09",,,,,"1.00",",,H",,,,,,,"86",",,H","74",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-10",,,,,"0.99",",,H",,,,,,,"82",",,H","71",",,H","73",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-11",,,,,"0.00",",,H",,,,,,,"86",",,H","62",",,H","73",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-12",,,,,"0.00",",,H",,,,,,,"90",",,H","69",",,H","78",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-13",,,,,"0.00",",,H",,,,,,,"93",",,H","72",",,H","78",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-14",,,,,"0.03",",,H",,,,,,,"92",",,H","72",",,H","72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-15",,,,,"0.70",",,H",,,,,,,"85",",,H","69",",,H","76",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-16",,,,,"0.45",",,H",,,,,,,"89",",,H","75",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-17",,,,,"0.20",",,H",,,,,,,"84",",,H","71",",,H","75",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-18",,,,,"0.00",",,H",,,,,,,"90",",,H","71",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-19",,,,,"0.28",",,H",,,,,,,"85",",,H","68",",,H","72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-20",,,,,"0.03",",,H",,,,,,,"83",",,H","69",",,H","73",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-21",,,,,"0.30",",,H",,,,,,,,,,,"72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-22",,,,,"0.00",",,H",,,,,,,"88",",,H","67",",,H","72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-23",,,,,"0.00",",,H",,,,,,,"86",",,H","65",",,H","72",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-24",,,,,"0.00",",,H",,,,,,,"89",",,H","68",",,H","74",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-25",,,,,"0.00",",,H",,,,,,,"89",",,H","71",",,H","75",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-26",,,,,"0.45",",,H",,,,,,,"87",",,H","64",",,H","70",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-27",,,,,"0.00",",,H",,,,,,,"89",",,H","70",",,H","78",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-28",,,,,"0.13",",,H",,,,,,,"94",",,H","73",",,H","77",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-29",,,,,"0.00",",,H",,,,,,,"94",",,H","76",",,H","78",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-30",,,,,"0.03",",,H",,,,,,,"91",",,H","64",",,H","66",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-07-31",,,,,"0.00",",,H",,,,,,,"81",",,H","61",",,H","68",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-08-01",,,,,"0.00",",,H",,,,,,,"85",",,H","65",",,H","69",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-08-02",,,,,"0.00",",,H",,,,,,,"82",",,H","58",",,H","65",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-08-03",,,,,"0.00",",,H",,,,,,,"80",",,H","60",",,H","67",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-08-04",,,,,"0.00",",,H",,,,,,,"79",",,H","67",",,H","71",",,H"
"USC00288884","TETERBORO AIRPORT, NJ US","40.85898","-74.05616","1.2","2023-08-05",,,,,"0.00",",,H",,,,,,,"79",",,H","67",",,H","74",",,H"
